Year, Commodity Code, Crop Name, County Code, County, Harvested Acres, Yield, Production, Price P/U, Unit, Value
1992 ,268099 ,ALMOND HULLS ,7 ,Butte ,  ,  ,30749 ,45 ,TONS ,1384000
1992 ,268099 ,ALMOND HULLS ,11 ,Colusa ,  ,  ,14050 ,40 ,TONS ,562000
1992 ,268099 ,ALMOND HULLS ,19 ,Fresno ,  ,  ,38500 ,54 ,TONS ,2079000
1992 ,268099 ,ALMOND HULLS ,21 ,Glenn ,  ,  ,10413 ,45 ,TONS ,469000
1992 ,268099 ,ALMOND HULLS ,29 ,Kern ,  ,  ,105400 ,61 ,TONS ,6388000
1992 ,268099 ,ALMOND HULLS ,31 ,Kings ,  ,  ,1230 ,57 ,TONS ,70000
1992 ,268099 ,ALMOND HULLS ,39 ,Madera ,  ,  ,64274 ,56 ,TONS ,3599000
1992 ,268099 ,ALMOND HULLS ,47 ,Merced ,  ,  ,84200 ,51 ,TONS ,4303000
1992 ,268099 ,ALMOND HULLS ,77 ,San Joaquin ,  ,  ,55100 ,62 ,TONS ,3415000
1992 ,268099 ,ALMOND HULLS ,95 ,Solano ,  ,  ,620 ,30 ,TONS ,18600
1992 ,268099 ,ALMOND HULLS ,99 ,Stanislaus ,  ,  ,106000 ,40 ,TONS ,4240000
1992 ,268099 ,ALMOND HULLS ,101 ,Sutter ,  ,  ,445 ,45 ,TONS ,20000
1992 ,268099 ,ALMOND HULLS ,107 ,Tulare ,  ,  ,17800 ,59 ,TONS ,1050000
1992 ,268099 ,ALMOND HULLS ,115 ,Yuba ,  ,  ,1046 ,45 ,TONS ,47100
1992 ,268099 ,ALMOND HULLS , 999, State Totals,0 ,  ,529827 ,52 ,    ,27644700
1992 ,261999 ,ALMONDS ALL ,7 ,Butte ,35095 ,0.70 ,24599 ,2440 ,TONS ,60022000
1992 ,261999 ,ALMONDS ALL ,9 ,Calaveras ,31 ,0.61 ,19 ,237 ,TONS ,4500
1992 ,261999 ,ALMONDS ALL ,11 ,Colusa ,17300 ,0.60 ,10380 ,2400 ,TONS ,24912000
1992 ,261999 ,ALMONDS ALL ,19 ,Fresno ,26706 ,0.82 ,21900 ,2540 ,TONS ,55626000
1992 ,261999 ,ALMONDS ALL ,21 ,Glenn ,16051 ,0.55 ,8849 ,2485 ,TONS ,21990000
1992 ,261999 ,ALMONDS ALL ,29 ,Kern ,69474 ,0.67 ,46600 ,2367 ,TONS ,110318000
1992 ,261999 ,ALMONDS ALL ,31 ,Kings ,1908 ,0.66 ,1259 ,2322 ,TONS ,2923000
1992 ,261999 ,ALMONDS ALL ,39 ,Madera ,38258 ,0.84 ,32137 ,2470 ,TONS ,79378000
1992 ,261999 ,ALMONDS ALL ,47 ,Merced ,61950 ,0.68 ,42100 ,2538 ,TONS ,106850000
1992 ,261999 ,ALMONDS ALL ,77 ,San Joaquin ,34400 ,0.65 ,22400 ,2456 ,TONS ,55006000
1992 ,261999 ,ALMONDS ALL ,79 ,San Luis Obispo ,2400 ,0.03 ,77 ,3740 ,TONS ,288000
1992 ,261999 ,ALMONDS ALL ,95 ,Solano ,1636 ,0.30 ,496 ,2001 ,TONS ,992400
1992 ,261999 ,ALMONDS ALL ,99 ,Stanislaus ,71500 ,0.74 ,52900 ,2400 ,TONS ,126960000
1992 ,261999 ,ALMONDS ALL ,101 ,Sutter ,3561 ,0.50 ,1781 ,2397 ,TONS ,4268300
1992 ,261999 ,ALMONDS ALL ,103 ,Tehama ,6907 ,0.51 ,3522 ,2394 ,TONS ,8433000
1992 ,261999 ,ALMONDS ALL ,107 ,Tulare ,11139 ,0.65 ,7240 ,2510 ,TONS ,18172000
1992 ,261999 ,ALMONDS ALL ,113 ,Yolo ,5902 ,0.47 ,2774 ,2426 ,TONS ,6730000
1992 ,261999 ,ALMONDS ALL ,115 ,Yuba ,1743 ,0.48 ,837 ,2499 ,TONS ,2091600
1992 ,261999 ,ALMONDS ALL ,991 ,Sum of Others ,7 ,  ,  ,  ,  ,12200
1992 ,261999 ,ALMONDS ALL , 999, State Totals,405968 ,0.69 ,279870 ,2447 ,    ,684977000
1992 ,333999 ,ANISE (FENNEL) ,53 ,Monterey ,474 ,12.71 ,6026 ,416 ,TONS ,2507000
1992 ,333999 ,ANISE (FENNEL) ,991 ,Sum of Others ,191 ,  ,  ,  ,  ,843500
1992 ,333999 ,ANISE (FENNEL) , 999, State Totals,665 ,12.71 ,6026 ,416 ,    ,3350500
1992 ,484999 ,APIARY PRODUCTS BEES NUCLEI ,71 ,San Bernardino ,  ,  ,2267 ,25 ,EACH ,56500
1992 ,484999 ,APIARY PRODUCTS BEES NUCLEI ,89 ,Shasta ,  ,  ,20400 ,25 ,LBS ,519800
1992 ,484999 ,APIARY PRODUCTS BEES NUCLEI , 999, State Totals,0 ,  ,22667 ,25 ,    ,576300
1992 ,483999 ,APIARY PRODUCTS BEES PCKG. ,11 ,Colusa ,  ,  ,6800 ,6 ,LBS ,41000
1992 ,483999 ,APIARY PRODUCTS BEES PCKG. ,21 ,Glenn ,  ,  ,52000 ,5 ,LBS ,249000
1992 ,483999 ,APIARY PRODUCTS BEES PCKG. ,47 ,Merced ,  ,  ,7500 ,4 ,LBS ,30000
1992 ,483999 ,APIARY PRODUCTS BEES PCKG. ,61 ,Placer ,  ,  ,23000 ,5 ,LBS ,115000
1992 ,483999 ,APIARY PRODUCTS BEES PCKG. ,89 ,Shasta ,  ,  ,16400 ,5 ,LBS ,82700
1992 ,483999 ,APIARY PRODUCTS BEES PCKG. ,95 ,Solano ,  ,  ,9200 ,9 ,LBS ,80500
1992 ,483999 ,APIARY PRODUCTS BEES PCKG. ,97 ,Sonoma ,  ,  ,2543 ,4 ,LBS ,10200
1992 ,483999 ,APIARY PRODUCTS BEES PCKG. ,99 ,Stanislaus ,  ,  ,3400 ,4 ,LBS ,13600
1992 ,483999 ,APIARY PRODUCTS BEES PCKG. ,101 ,Sutter ,  ,  ,5500 ,5 ,LBS ,24800
1992 ,483999 ,APIARY PRODUCTS BEES PCKG. , 999, State Totals,0 ,  ,126343 ,5 ,    ,646800
1992 ,485999 ,APIARY PRODUCTS BEES QUEEN ,11 ,Colusa ,  ,  ,22200 ,5 ,EACH ,111000
1992 ,485999 ,APIARY PRODUCTS BEES QUEEN ,21 ,Glenn ,  ,  ,77000 ,5 ,EACH ,389000
1992 ,485999 ,APIARY PRODUCTS BEES QUEEN ,47 ,Merced ,  ,  ,2500 ,6 ,EACH ,15000
1992 ,485999 ,APIARY PRODUCTS BEES QUEEN ,61 ,Placer ,  ,  ,3400 ,5 ,EACH ,17000
1992 ,485999 ,APIARY PRODUCTS BEES QUEEN ,65 ,Riverside ,  ,  ,2827 ,6 ,EACH ,17000
1992 ,485999 ,APIARY PRODUCTS BEES QUEEN ,89 ,Shasta ,  ,  ,138000 ,5 ,EACH ,725900
1992 ,485999 ,APIARY PRODUCTS BEES QUEEN ,95 ,Solano ,  ,  ,15500 ,6 ,EACH ,96900
1992 ,485999 ,APIARY PRODUCTS BEES QUEEN ,99 ,Stanislaus ,  ,  ,9000 ,5 ,EACH ,43200
1992 ,485999 ,APIARY PRODUCTS BEES QUEEN ,101 ,Sutter ,  ,  ,23804 ,5 ,EACH ,118100
1992 ,485999 ,APIARY PRODUCTS BEES QUEEN , 999, State Totals,0 ,  ,294231 ,5 ,    ,1533100
1992 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,7 ,Butte ,  ,  ,  ,  ,  ,46000
1992 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,9 ,Calaveras ,  ,  ,  ,  ,  ,532700
1992 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,17 ,El Dorado ,  ,  ,3900 ,65 ,COL ,253500
