Year, Commodity Code, Crop Name, County Code, County, Harvested Acres, Yield, Production, Price P/U, Unit, Value
2006 ,261999 ,ALMONDS ALL ,19 ,Fresno ,99300 ,1.16 ,115000 ,4300.00 ,TONS ,494500000
2006 ,261999 ,ALMONDS ALL ,21 ,Glenn ,28292 ,0.65 ,18390 ,4200.00 ,TONS ,77238000
2006 ,261999 ,ALMONDS ALL ,29 ,Kern ,101000 ,1.18 ,118800 ,4003.03 ,TONS ,475560000
2006 ,261999 ,ALMONDS ALL ,31 ,Kings ,10270 ,0.98 ,10065 ,5040.04 ,TONS ,50728000
2006 ,261999 ,ALMONDS ALL ,39 ,Madera ,62100 ,0.86 ,53406 ,4042.99 ,TONS ,215920000
2006 ,261999 ,ALMONDS ALL ,47 ,Merced ,87771 ,0.71 ,62182 ,4320.00 ,TONS ,268626000
2006 ,261999 ,ALMONDS ALL ,77 ,San Joaquin ,44000 ,0.74 ,32600 ,4400.00 ,TONS ,143440000
2006 ,261999 ,ALMONDS ALL ,95 ,Solano ,2106 ,0.61 ,1283 ,4114.73 ,TONS ,5279200
2006 ,261999 ,ALMONDS ALL ,99 ,Stanislaus ,98700 ,0.89 ,87800 ,4800.00 ,TONS ,421440000
2006 ,261999 ,ALMONDS ALL ,101 ,Sutter ,4682 ,0.50 ,2341 ,4393.85 ,TONS ,10286000
2006 ,261999 ,ALMONDS ALL ,103 ,Tehama ,7800 ,0.74 ,5772 ,4487.99 ,TONS ,25904700
2006 ,261999 ,ALMONDS ALL ,107 ,Tulare ,18978 ,0.98 ,18600 ,4540.00 ,TONS ,84444000
2006 ,261999 ,ALMONDS ALL ,113 ,Yolo ,9378 ,0.77 ,7221 ,4000.00 ,TONS ,28884000
2006 ,261999 ,ALMONDS ALL ,115 ,Yuba ,1114 ,0.60 ,668 ,4582.34 ,TONS ,3061000
2006 ,261999 ,ALMONDS ALL ,991 ,Sum of Others ,433 ,0.00 ,2 ,703700.0 ,TONS ,1407400
2006 ,261999 ,ALMONDS ALL , 999, State Totals,642661 ,0.91 ,585898 ,4306.02 ,    ,2522886300
2006 ,333999 ,ANISE (FENNEL) ,53 ,Monterey ,600 ,16.17 ,9700 ,541.96 ,TONS ,5257000
2006 ,333999 ,ANISE (FENNEL) ,991 ,Sum of Others ,186 ,12.38 ,2303 ,402.06 ,TONS ,925940
2006 ,333999 ,ANISE (FENNEL) , 999, State Totals,786 ,15.27 ,12003 ,515.12 ,    ,6182940
2006 ,484999 ,APIARY PRODUCTS BEES NUCLEI ,89 ,Shasta ,  ,  ,4950 ,58.40 ,EACH ,289100
2006 ,484999 ,APIARY PRODUCTS BEES NUCLEI , 999, State Totals,0 ,  ,4950 ,58.40 ,    ,289100
2006 ,483999 ,APIARY PRODUCTS BEES PCKG. ,11 ,Colusa ,  ,  ,5000 ,10.00 ,LBS ,50000
2006 ,483999 ,APIARY PRODUCTS BEES PCKG. ,21 ,Glenn ,  ,  ,96000 ,9.75 ,LBS ,936000
2006 ,483999 ,APIARY PRODUCTS BEES PCKG. ,47 ,Merced ,  ,  ,84366 ,9.93 ,LBS ,838000
2006 ,483999 ,APIARY PRODUCTS BEES PCKG. ,89 ,Shasta ,  ,  ,24800 ,10.00 ,LBS ,248000
2006 ,483999 ,APIARY PRODUCTS BEES PCKG. ,991 ,Sum of Others ,  ,  ,5250 ,30.00 ,LBS ,157500
2006 ,483999 ,APIARY PRODUCTS BEES PCKG. , 999, State Totals,0 ,  ,215416 ,10.35 ,    ,2229500
2006 ,485999 ,APIARY PRODUCTS BEES QUEEN ,11 ,Colusa ,  ,  ,19000 ,15.00 ,EACH ,285000
2006 ,485999 ,APIARY PRODUCTS BEES QUEEN ,21 ,Glenn ,  ,  ,128000 ,13.50 ,EACH ,1728000
2006 ,485999 ,APIARY PRODUCTS BEES QUEEN ,47 ,Merced ,  ,  ,29154 ,14.17 ,EACH ,413000
2006 ,485999 ,APIARY PRODUCTS BEES QUEEN ,65 ,Riverside ,  ,  ,400 ,15.00 ,EACH ,6000
2006 ,485999 ,APIARY PRODUCTS BEES QUEEN ,73 ,San Diego ,  ,  ,  ,  ,  ,269900
2006 ,485999 ,APIARY PRODUCTS BEES QUEEN ,89 ,Shasta ,  ,  ,95000 ,14.50 ,EACH ,1377500
2006 ,485999 ,APIARY PRODUCTS BEES QUEEN ,99 ,Stanislaus ,  ,  ,9000 ,12.00 ,EACH ,108000
2006 ,485999 ,APIARY PRODUCTS BEES QUEEN ,991 ,Sum of Others ,  ,  ,32780 ,14.65 ,EACH ,480230
2006 ,485999 ,APIARY PRODUCTS BEES QUEEN , 999, State Totals,0 ,  ,313334 ,14.04 ,    ,4667630
2006 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,7 ,Butte ,  ,  ,  ,  ,  ,922000
2006 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,9 ,Calaveras ,  ,  ,  ,  ,  ,22000
2006 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,17 ,El Dorado ,  ,  ,  ,  ,  ,233100
2006 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,29 ,Kern ,  ,  ,  ,  ,  ,409000
2006 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,37 ,Los Angeles ,  ,  ,  ,  ,  ,214000
2006 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,43 ,Mariposa ,  ,  ,  ,  ,  ,38500
2006 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,61 ,Placer ,  ,  ,  ,  ,  ,507550
2006 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,67 ,Sacramento ,  ,  ,  ,  ,  ,51000
2006 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,77 ,San Joaquin ,  ,  ,  ,  ,  ,1294000
2006 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,89 ,Shasta ,  ,  ,  ,  ,  ,16600
2006 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,95 ,Solano ,  ,  ,  ,  ,  ,204800
2006 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,97 ,Sonoma ,  ,  ,  ,  ,  ,144300
2006 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,103 ,Tehama ,  ,  ,  ,  ,  ,1573300
2006 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,109 ,Tuolumne ,  ,  ,  ,  ,  ,363500
2006 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,113 ,Yolo ,  ,  ,  ,  ,  ,3845400
2006 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,115 ,Yuba ,  ,  ,  ,  ,  ,48000
2006 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,991 ,Sum of Others ,  ,  ,  ,  ,  ,643150
2006 ,489999 ,APIARY PRODUCTS BEES UNSPEC , 999, State Totals,0 ,  ,0 ,  ,    ,10530200
2006 ,482999 ,APIARY PRODUCTS BEESWAX ,13 ,Contra Costa ,  ,  ,300 ,4.00 ,LBS ,1200
2006 ,482999 ,APIARY PRODUCTS BEESWAX ,19 ,Fresno ,  ,  ,51200 ,1.76 ,LBS ,90100
2006 ,482999 ,APIARY PRODUCTS BEESWAX ,21 ,Glenn ,  ,  ,2000 ,1.00 ,LBS ,2000
2006 ,482999 ,APIARY PRODUCTS BEESWAX ,25 ,Imperial ,  ,  ,36049 ,2.69 ,LBS ,97000
2006 ,482999 ,APIARY PRODUCTS BEESWAX ,29 ,Kern ,  ,  ,466000 ,1.72 ,LBS ,802000
2006 ,482999 ,APIARY PRODUCTS BEESWAX ,31 ,Kings ,  ,  ,14797 ,1.96 ,LBS ,29000
2006 ,482999 ,APIARY PRODUCTS BEESWAX ,37 ,Los Angeles ,  ,  ,16271 ,3.44 ,LBS ,56000
2006 ,482999 ,APIARY PRODUCTS BEESWAX ,39 ,Madera ,  ,  ,11800 ,1.02 ,LBS ,12000
2006 ,482999 ,APIARY PRODUCTS BEESWAX ,47 ,Merced ,  ,  ,35268 ,2.01 ,LBS ,71000
2006 ,482999 ,APIARY PRODUCTS BEESWAX ,53 ,Monterey ,  ,  ,900 ,2.22 ,LBS ,2000
2006 ,482999 ,APIARY PRODUCTS BEESWAX ,65 ,Riverside ,  ,  ,33840 ,1.92 ,LBS ,65000
2006 ,482999 ,APIARY PRODUCTS BEESWAX ,73 ,San Diego ,  ,  ,  ,  ,  ,58900
2006 ,482999 ,APIARY PRODUCTS BEESWAX ,81 ,San Mateo ,  ,  ,360 ,2.78 ,LBS ,1000
2006 ,482999 ,APIARY PRODUCTS BEESWAX ,99 ,Stanislaus ,  ,  ,3200 ,1.78 ,LBS ,5700
2006 ,482999 ,APIARY PRODUCTS BEESWAX ,107 ,Tulare ,  ,  ,250000 ,1.70 ,LBS ,425000
2006 ,482999 ,APIARY PRODUCTS BEESWAX ,111 ,Ventura ,  ,  ,7740 ,1.94 ,LBS ,15000
2006 ,482999 ,APIARY PRODUCTS BEESWAX ,991 ,Sum of Others ,  ,  ,5092 ,1.79 ,LBS ,9100
2006 ,482999 ,APIARY PRODUCTS BEESWAX , 999, State Totals,0 ,  ,934817 ,1.80 ,    ,1742000
2006 ,481999 ,APIARY PRODUCTS HONEY ,11 ,Colusa ,  ,  ,10000 ,0.90 ,LBS ,9000
2006 ,481999 ,APIARY PRODUCTS HONEY ,13 ,Contra Costa ,  ,  ,40000 ,6.00 ,LBS ,240000
2006 ,481999 ,APIARY PRODUCTS HONEY ,19 ,Fresno ,  ,  ,1181000 ,0.96 ,LBS ,1134000
2006 ,481999 ,APIARY PRODUCTS HONEY ,21 ,Glenn ,  ,  ,89600 ,0.80 ,LBS ,72000
2006 ,481999 ,APIARY PRODUCTS HONEY ,25 ,Imperial ,  ,  ,51117 ,13.79 ,LBS ,705000
2006 ,481999 ,APIARY PRODUCTS HONEY ,27 ,Inyo ,  ,  ,650000 ,1.20 ,LBS ,780000
2006 ,481999 ,APIARY PRODUCTS HONEY ,29 ,Kern ,  ,  ,3729000 ,0.98 ,LBS ,3654000
2006 ,481999 ,APIARY PRODUCTS HONEY ,31 ,Kings ,  ,  ,908503 ,0.83 ,LBS ,754000
2006 ,481999 ,APIARY PRODUCTS HONEY ,37 ,Los Angeles ,  ,  ,849823 ,1.11 ,LBS ,941000
2006 ,481999 ,APIARY PRODUCTS HONEY ,39 ,Madera ,  ,  ,631000 ,0.98 ,LBS ,618000
2006 ,481999 ,APIARY PRODUCTS HONEY ,43 ,Mariposa ,  ,  ,94700 ,0.98 ,LBS ,92800
2006 ,481999 ,APIARY PRODUCTS HONEY ,47 ,Merced ,  ,  ,2292400 ,0.91 ,LBS ,2086000
2006 ,481999 ,APIARY PRODUCTS HONEY ,53 ,Monterey ,  ,  ,20500 ,0.98 ,LBS ,20000
2006 ,481999 ,APIARY PRODUCTS HONEY ,65 ,Riverside ,  ,  ,1387440 ,0.88 ,LBS ,1220900
2006 ,481999 ,APIARY PRODUCTS HONEY ,73 ,San Diego ,  ,  ,  ,  ,  ,2372300
2006 ,481999 ,APIARY PRODUCTS HONEY ,77 ,San Joaquin ,  ,  ,133000 ,0.83 ,LBS ,110000
2006 ,481999 ,APIARY PRODUCTS HONEY ,81 ,San Mateo ,  ,  ,34000 ,3.74 ,LBS ,127000
2006 ,481999 ,APIARY PRODUCTS HONEY ,89 ,Shasta ,  ,  ,110000 ,0.84 ,LBS ,92400
2006 ,481999 ,APIARY PRODUCTS HONEY ,99 ,Stanislaus ,  ,  ,145000 ,0.86 ,LBS ,125000
2006 ,481999 ,APIARY PRODUCTS HONEY ,101 ,Sutter ,  ,  ,85408 ,0.85 ,LBS ,72600
2006 ,481999 ,APIARY PRODUCTS HONEY ,107 ,Tulare ,  ,  ,14626000 ,1.18 ,LBS ,17281000
2006 ,481999 ,APIARY PRODUCTS HONEY ,111 ,Ventura ,  ,  ,264114 ,1.02 ,LBS ,269000
2006 ,481999 ,APIARY PRODUCTS HONEY ,991 ,Sum of Others ,  ,  ,58127 ,1.92 ,LBS ,111650
2006 ,481999 ,APIARY PRODUCTS HONEY , 999, State Totals,0 ,  ,27390732 ,1.11 ,    ,32887650
2006 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,7 ,Butte ,  ,  ,40029 ,144.99 ,COL ,5804000
2006 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,11 ,Colusa ,  ,  ,58000 ,91.40 ,COL ,5301000
2006 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,13 ,Contra Costa ,  ,  ,500 ,140.00 ,COL ,70000
2006 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,19 ,Fresno ,  ,  ,247200 ,114.35 ,COL ,28268000
2006 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,21 ,Glenn ,  ,  ,  ,  ,  ,2300000
2006 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,25 ,Imperial ,  ,  ,49986 ,34.85 ,COL ,1742000
2006 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,29 ,Kern ,  ,  ,224000 ,130.60 ,COL ,29254000
2006 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,31 ,Kings ,  ,  ,46642 ,99.31 ,COL ,4632000
2006 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,39 ,Madera ,  ,  ,156000 ,128.00 ,COL ,19968000
2006 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,47 ,Merced ,  ,  ,137325 ,130.72 ,COL ,17951000
2006 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,53 ,Monterey ,  ,  ,300 ,50.00 ,COL ,15000
2006 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,65 ,Riverside ,  ,  ,22400 ,101.00 ,COL ,2262400
2006 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,73 ,San Diego ,  ,  ,  ,  ,  ,1399100
2006 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,77 ,San Joaquin ,  ,  ,134000 ,92.92 ,COL ,12451000
2006 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,89 ,Shasta ,  ,  ,24800 ,143.75 ,COL ,3565000
2006 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,95 ,Solano ,  ,  ,13773 ,74.89 ,COL ,1031400
2006 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,99 ,Stanislaus ,  ,  ,103000 ,121.42 ,COL ,12506000
2006 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,101 ,Sutter ,  ,  ,39089 ,83.48 ,COL ,3263100
2006 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,103 ,Tehama ,  ,  ,15600 ,145.00 ,COL ,2262000
2006 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,107 ,Tulare ,  ,  ,146000 ,97.10 ,COL ,14177000
2006 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,111 ,Ventura ,  ,  ,  ,  ,  ,147000
2006 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,115 ,Yuba ,  ,  ,5500 ,55.09 ,COL ,303000
2006 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,991 ,Sum of Others ,  ,  ,  ,  ,  ,35000
2006 ,486999 ,APIARY PRODUCTS POLLIN. FEES , 999, State Totals,0 ,  ,1464144 ,112.57 ,    ,168707000
2006 ,211999 ,APPLES ALL ,9 ,Calaveras ,40 ,2.50 ,100 ,350.00 ,TONS ,35000
2006 ,211999 ,APPLES ALL ,13 ,Contra Costa ,262 ,6.98 ,1830 ,490.16 ,TONS ,897000
2006 ,211999 ,APPLES ALL ,17 ,El Dorado ,847 ,6.14 ,5200 ,823.48 ,TONS ,4282100
2006 ,211999 ,APPLES ALL ,19 ,Fresno ,957 ,18.45 ,17660 ,662.63 ,TONS ,11702000
2006 ,211999 ,APPLES ALL ,29 ,Kern ,2230 ,15.16 ,33800 ,651.80 ,TONS ,22031000
2006 ,211999 ,APPLES ALL ,37 ,Los Angeles ,145 ,5.00 ,725 ,1499.31 ,TONS ,1087000
2006 ,211999 ,APPLES ALL ,39 ,Madera ,510 ,7.59 ,3871 ,236.11 ,TONS ,914000
2006 ,211999 ,APPLES ALL ,45 ,Mendocino ,273 ,9.80 ,2675 ,494.24 ,TONS ,1322100
2006 ,211999 ,APPLES ALL ,61 ,Placer ,47 ,2.15 ,101 ,902.97 ,TONS ,91200
2006 ,211999 ,APPLES ALL ,65 ,Riverside ,63 ,0.79 ,50 ,202.00 ,TONS ,10100
2006 ,211999 ,APPLES ALL ,67 ,Sacramento ,273 ,16.00 ,4368 ,192.31 ,TONS ,840000
2006 ,211999 ,APPLES ALL ,69 ,San Benito ,395 ,16.10 ,6360 ,249.06 ,TONS ,1584000
2006 ,211999 ,APPLES ALL ,71 ,San Bernardino ,264 ,2.82 ,744 ,2171.77 ,TONS ,1615800
2006 ,211999 ,APPLES ALL ,73 ,San Diego ,434 ,1.70 ,738 ,488.89 ,TONS ,360800
2006 ,211999 ,APPLES ALL ,77 ,San Joaquin ,3690 ,16.80 ,62000 ,650.29 ,TONS ,40318000
2006 ,211999 ,APPLES ALL ,87 ,Santa Cruz ,2696 ,18.18 ,49013 ,211.01 ,TONS ,10342000
2006 ,211999 ,APPLES ALL ,97 ,Sonoma ,3042 ,9.82 ,29878 ,175.31 ,TONS ,5237900
2006 ,211999 ,APPLES ALL ,99 ,Stanislaus ,1070 ,10.09 ,10800 ,710.93 ,TONS ,7678000
2006 ,211999 ,APPLES ALL ,991 ,Sum of Others ,483 ,5.71 ,2757 ,1300.20 ,TONS ,3584640
2006 ,211999 ,APPLES ALL , 999, State Totals,17721 ,13.13 ,232670 ,489.67 ,    ,113932640
2006 ,217999 ,APRICOTS ALL ,13 ,Contra Costa ,519 ,7.20 ,3738 ,458.53 ,TONS ,1714000
2006 ,217999 ,APRICOTS ALL ,19 ,Fresno ,1855 ,5.61 ,10400 ,935.00 ,TONS ,9724000
2006 ,217999 ,APRICOTS ALL ,29 ,Kern ,432 ,2.73 ,1180 ,1910.17 ,TONS ,2254000
2006 ,217999 ,APRICOTS ALL ,31 ,Kings ,757 ,0.92 ,696 ,1409.48 ,TONS ,981000
2006 ,217999 ,APRICOTS ALL ,47 ,Merced ,1195 ,6.75 ,8065 ,315.44 ,TONS ,2544000
2006 ,217999 ,APRICOTS ALL ,65 ,Riverside ,14 ,2.00 ,28 ,1500.00 ,TONS ,42000
2006 ,217999 ,APRICOTS ALL ,69 ,San Benito ,987 ,2.50 ,2468 ,393.03 ,TONS ,970000
2006 ,217999 ,APRICOTS ALL ,77 ,San Joaquin ,939 ,6.71 ,6300 ,315.08 ,TONS ,1985000
2006 ,217999 ,APRICOTS ALL ,85 ,Santa Clara ,290 ,2.50 ,725 ,411.03 ,TONS ,298000
2006 ,217999 ,APRICOTS ALL ,99 ,Stanislaus ,5000 ,6.44 ,32200 ,375.00 ,TONS ,12075000
2006 ,217999 ,APRICOTS ALL ,107 ,Tulare ,367 ,2.26 ,829 ,1689.99 ,TONS ,1401000
2006 ,217999 ,APRICOTS ALL ,991 ,Sum of Others ,58 ,55.55 ,3222 ,155.52 ,TONS ,501070
2006 ,217999 ,APRICOTS ALL , 999, State Totals,12413 ,5.63 ,69851 ,493.75 ,    ,34489070
2006 ,301999 ,ARTICHOKES ,53 ,Monterey ,7242 ,6.95 ,50300 ,1402.66 ,TONS ,70554000
2006 ,301999 ,ARTICHOKES ,65 ,Riverside ,677 ,5.46 ,3698 ,1304.38 ,TONS ,4823600
2006 ,301999 ,ARTICHOKES ,69 ,San Benito ,231 ,6.30 ,1455 ,1402.06 ,TONS ,2040000
2006 ,301999 ,ARTICHOKES ,81 ,San Mateo ,75 ,4.83 ,362 ,1674.03 ,TONS ,606000
2006 ,301999 ,ARTICHOKES ,991 ,Sum of Others ,439 ,11.57 ,5080 ,1306.56 ,TONS ,6637350
2006 ,301999 ,ARTICHOKES , 999, State Totals,8664 ,7.03 ,60895 ,1390.28 ,    ,84660950
2006 ,302999 ,ASPARAGUS UNSPECIFIED ,19 ,Fresno ,1750 ,3.12 ,5460 ,2360.07 ,TONS ,12886000
2006 ,302999 ,ASPARAGUS UNSPECIFIED ,25 ,Imperial ,786 ,3.00 ,2358 ,2666.67 ,TONS ,6288000
2006 ,302999 ,ASPARAGUS UNSPECIFIED ,53 ,Monterey ,3254 ,3.53 ,11500 ,1663.57 ,TONS ,19131000
2006 ,302999 ,ASPARAGUS UNSPECIFIED ,67 ,Sacramento ,1007 ,2.00 ,2014 ,2286.00 ,TONS ,4604000
2006 ,302999 ,ASPARAGUS UNSPECIFIED ,77 ,San Joaquin ,13700 ,1.18 ,16100 ,2550.00 ,TONS ,41055000
2006 ,302999 ,ASPARAGUS UNSPECIFIED ,991 ,Sum of Others ,2050 ,2.16 ,4426 ,2190.00 ,TONS ,9692960
2006 ,302999 ,ASPARAGUS UNSPECIFIED , 999, State Totals,22547 ,1.86 ,41858 ,2237.49 ,    ,93656960
2006 ,221999 ,AVOCADOS ALL ,37 ,Los Angeles ,60 ,1.67 ,100 ,660.00 ,TONS ,66000
2006 ,221999 ,AVOCADOS ALL ,53 ,Monterey ,221 ,2.82 ,623 ,1505.62 ,TONS ,938000
2006 ,221999 ,AVOCADOS ALL ,65 ,Riverside ,7428 ,3.78 ,28100 ,1410.01 ,TONS ,39621200
2006 ,221999 ,AVOCADOS ALL ,71 ,San Bernardino ,200 ,4.30 ,860 ,1300.00 ,TONS ,1118000
2006 ,221999 ,AVOCADOS ALL ,73 ,San Diego ,26012 ,4.66 ,121150 ,1133.35 ,TONS ,137305800
2006 ,221999 ,AVOCADOS ALL ,79 ,San Luis Obispo ,3696 ,5.95 ,22008 ,1100.60 ,TONS ,24222000
2006 ,221999 ,AVOCADOS ALL ,83 ,Santa Barbara ,8607 ,4.40 ,37871 ,1063.82 ,TONS ,40287900
2006 ,221999 ,AVOCADOS ALL ,111 ,Ventura ,16417 ,4.85 ,79646 ,1097.24 ,TONS ,87391000
2006 ,221999 ,AVOCADOS ALL ,991 ,Sum of Others ,1539 ,5.65 ,8694 ,1212.59 ,TONS ,10542270
2006 ,221999 ,AVOCADOS ALL , 999, State Totals,64180 ,4.66 ,299052 ,1141.92 ,    ,341492170
2006 ,113995 ,BARLEY FEED ,47 ,Merced ,3035 ,2.44 ,7394 ,109.55 ,TONS ,810000
2006 ,113995 ,BARLEY FEED ,49 ,Modoc ,1032 ,2.50 ,2580 ,120.00 ,TONS ,309600
2006 ,113995 ,BARLEY FEED ,53 ,Monterey ,11155 ,1.19 ,13300 ,92.71 ,TONS ,1233000
2006 ,113995 ,BARLEY FEED ,73 ,San Diego ,1800 ,0.90 ,1620 ,138.02 ,TONS ,223600
2006 ,113995 ,BARLEY FEED ,95 ,Solano ,572 ,1.82 ,1041 ,102.02 ,TONS ,106200
2006 ,113995 ,BARLEY FEED ,107 ,Tulare ,1120 ,0.59 ,661 ,109.98 ,TONS ,72700
2006 ,113995 ,BARLEY FEED , 999, State Totals,18714 ,1.42 ,26596 ,103.59 ,    ,2755100
2006 ,171139 ,BARLEY SEED ,93 ,Siskiyou ,1000 ,2.40 ,2400 ,140.00 ,TONS ,336000
2006 ,171139 ,BARLEY SEED , 999, State Totals,1000 ,2.40 ,2400 ,140.00 ,    ,336000
2006 ,113999 ,BARLEY UNSPECIFIED ,19 ,Fresno ,18800 ,1.85 ,34800 ,97.99 ,TONS ,3410000
2006 ,113999 ,BARLEY UNSPECIFIED ,21 ,Glenn ,2118 ,1.80 ,3812 ,103.88 ,TONS ,396000
2006 ,113999 ,BARLEY UNSPECIFIED ,29 ,Kern ,4200 ,1.53 ,6440 ,110.56 ,TONS ,712000
2006 ,113999 ,BARLEY UNSPECIFIED ,35 ,Lassen ,200 ,1.75 ,350 ,140.00 ,TONS ,49000
2006 ,113999 ,BARLEY UNSPECIFIED ,65 ,Riverside ,75 ,1.51 ,113 ,139.82 ,TONS ,15800
2006 ,113999 ,BARLEY UNSPECIFIED ,67 ,Sacramento ,1236 ,2.00 ,2470 ,105.67 ,TONS ,261000
2006 ,113999 ,BARLEY UNSPECIFIED ,69 ,San Benito ,500 ,1.42 ,710 ,116.90 ,TONS ,83000
2006 ,113999 ,BARLEY UNSPECIFIED ,71 ,San Bernardino ,1650 ,3.21 ,5300 ,135.21 ,TONS ,716600
2006 ,113999 ,BARLEY UNSPECIFIED ,79 ,San Luis Obispo ,11000 ,1.10 ,12100 ,110.00 ,TONS ,1331000
2006 ,113999 ,BARLEY UNSPECIFIED ,93 ,Siskiyou ,9362 ,2.10 ,19660 ,120.00 ,TONS ,2359200
2006 ,113999 ,BARLEY UNSPECIFIED ,99 ,Stanislaus ,230 ,1.22 ,280 ,100.00 ,TONS ,28000
2006 ,113999 ,BARLEY UNSPECIFIED ,991 ,Sum of Others ,565 ,1.33 ,752 ,99.31 ,TONS ,74680
2006 ,113999 ,BARLEY UNSPECIFIED , 999, State Totals,49936 ,1.74 ,86787 ,108.73 ,    ,9436280
2006 ,161741 ,BEANS BLACKEYE (PEAS) ,77 ,San Joaquin ,1890 ,0.92 ,1740 ,805.17 ,TONS ,1401000
2006 ,161741 ,BEANS BLACKEYE (PEAS) ,99 ,Stanislaus ,1200 ,1.23 ,1480 ,781.76 ,TONS ,1157000
2006 ,161741 ,BEANS BLACKEYE (PEAS) ,101 ,Sutter ,1359 ,0.65 ,883 ,798.75 ,TONS ,705300
2006 ,161741 ,BEANS BLACKEYE (PEAS) ,991 ,Sum of Others ,28 ,1.00 ,28 ,1268.93 ,TONS ,35530
2006 ,161741 ,BEANS BLACKEYE (PEAS) , 999, State Totals,4477 ,0.92 ,4131 ,798.55 ,    ,3298830
2006 ,169999 ,BEANS DRY EDIBLE UNSPEC. ,7 ,Butte ,600 ,1.19 ,714 ,760.50 ,TONS ,543000
