Year, Commodity Code, Crop Name, County Code, County, Harvested Acres, Yield, Production, Price P/U, Unit, Value
2001,268099,ALMOND HULLS ,7,Butte ,  ,  ,31333,71,TONS ,2209000
2001,268099,ALMOND HULLS ,11,Colusa ,  ,  ,19890,55,TONS ,1094000
2001,268099,ALMOND HULLS ,19,Fresno ,  ,  ,123000,86,TONS ,10578000
2001,268099,ALMOND HULLS ,21,Glenn ,  ,  ,17825,70,TONS ,1248000
2001,268099,ALMOND HULLS ,29,Kern ,  ,  ,155000,74,TONS ,11414000
2001,268099,ALMOND HULLS ,31,Kings ,  ,  ,2960,82,TONS ,243000
2001,268099,ALMOND HULLS ,39,Madera ,  ,  ,84132,75,TONS ,6310000
2001,268099,ALMOND HULLS ,47,Merced ,  ,  ,124816,76,TONS ,9477000
2001,268099,ALMOND HULLS ,77,San Joaquin ,  ,  ,86300,77,TONS ,6684000
2001,268099,ALMOND HULLS ,95,Solano ,  ,  ,666,52,TONS ,34600
2001,268099,ALMOND HULLS ,99,Stanislaus ,  ,  ,94100,71,TONS ,6700000
2001,268099,ALMOND HULLS ,101,Sutter ,  ,  ,752,55,TONS ,41400
2001,268099,ALMOND HULLS ,107,Tulare ,  ,  ,37900,80,TONS ,3032000
2001,268099,ALMOND HULLS ,115,Yuba ,  ,  ,750,71,TONS ,53000
2001,268099,ALMOND HULLS ,999, State Totals,0,  ,779424,76,    ,59118000
2001,261999,ALMONDS ALL ,7,Butte ,36865,0.68,25068,1700,TONS ,42616000
2001,261999,ALMONDS ALL ,11,Colusa ,22250,0.72,16020,1750,TONS ,28035000
2001,261999,ALMONDS ALL ,19,Fresno ,61896,1.06,65610,2120,TONS ,139093000
2001,261999,ALMONDS ALL ,21,Glenn ,26534,0.54,14260,1845,TONS ,26310000
2001,261999,ALMONDS ALL ,29,Kern ,100252,0.87,87300,1780,TONS ,155427000
2001,261999,ALMONDS ALL ,31,Kings ,4100,0.84,3444,2132,TONS ,7342000
2001,261999,ALMONDS ALL ,39,Madera ,49200,0.9,44280,1830,TONS ,81032000
2001,261999,ALMONDS ALL ,47,Merced ,85024,0.72,61217,1900,TONS ,116313000
2001,261999,ALMONDS ALL ,77,San Joaquin ,43100,0.8,34500,1780,TONS ,61406000
2001,261999,ALMONDS ALL ,95,Solano ,1688,0.32,533,1505,TONS ,802200
2001,261999,ALMONDS ALL ,99,Stanislaus ,89500,0.86,77000,1780,TONS ,137060000
2001,261999,ALMONDS ALL ,101,Sutter ,4849,0.62,3006,1543,TONS ,4637800
2001,261999,ALMONDS ALL ,103,Tehama ,6900,0.46,3174,1840,TONS ,5840200
2001,261999,ALMONDS ALL ,107,Tulare ,16587,0.9,14900,1760,TONS ,26224000
2001,261999,ALMONDS ALL ,113,Yolo ,6437,0.45,2897,1662,TONS ,4814000
2001,261999,ALMONDS ALL ,115,Yuba ,800,0.75,600,1655,TONS ,993000
2001,261999,ALMONDS ALL ,999, State Totals,555982,0.82,453809,1846,    ,837945200
2001,333999,ANISE (FENNEL) ,53,Monterey ,741,9.72,7200,459,TONS ,3303000
2001,333999,ANISE (FENNEL) ,999, State Totals,741,9.72,7200,459,    ,3303000
2001,484999,APIARY PRODUCTS BEES NUCLEI ,89,Shasta ,  ,  ,5950,33,EACH ,198900
2001,484999,APIARY PRODUCTS BEES NUCLEI ,999, State Totals,0,  ,5950,33,    ,198900
2001,483999,APIARY PRODUCTS BEES PCKG. ,11,Colusa ,  ,  ,5000,6,LBS ,30000
2001,483999,APIARY PRODUCTS BEES PCKG. ,21,Glenn ,  ,  ,119000,5.22,LBS ,621000
2001,483999,APIARY PRODUCTS BEES PCKG. ,47,Merced ,  ,  ,75000,9,LBS ,675000
2001,483999,APIARY PRODUCTS BEES PCKG. ,89,Shasta ,  ,  ,23825,6.69,LBS ,159400
2001,483999,APIARY PRODUCTS BEES PCKG. ,95,Solano ,  ,  ,  ,  ,  ,84800
2001,483999,APIARY PRODUCTS BEES PCKG. ,99,Stanislaus ,  ,  ,2200,5.55,LBS ,12200
2001,483999,APIARY PRODUCTS BEES PCKG. ,101,Sutter ,  ,  ,7227,6,LBS ,43400
2001,483999,APIARY PRODUCTS BEES PCKG. ,999, State Totals,0,  ,232252,7,    ,1625800
2001,485999,APIARY PRODUCTS BEES QUEEN ,11,Colusa ,  ,  ,30000,7.5,EACH ,225000
2001,485999,APIARY PRODUCTS BEES QUEEN ,21,Glenn ,  ,  ,104000,7.66,EACH ,797000
2001,485999,APIARY PRODUCTS BEES QUEEN ,47,Merced ,  ,  ,47500,7.58,EACH ,360000
2001,485999,APIARY PRODUCTS BEES QUEEN ,65,Riverside ,  ,  ,200,2,EACH ,400
