Year, Commodity Code, Crop Name, County Code, County, Harvested Acres, Yield, Production, Price P/U, Unit, Value
2008 ,268099 ,ALMOND HULLS ,7 ,Butte ,  ,  ,41273 ,90.01 ,TONS ,3715000
2008 ,268099 ,ALMOND HULLS ,11 ,Colusa ,  ,  ,55080 ,90.00 ,TONS ,4957000
2008 ,268099 ,ALMOND HULLS ,19 ,Fresno ,  ,  ,312000 ,133.00 ,TONS ,41496000
2008 ,268099 ,ALMOND HULLS ,21 ,Glenn ,  ,  ,30846 ,90.00 ,TONS ,2776000
2008 ,268099 ,ALMOND HULLS ,29 ,Kern ,  ,  ,336000 ,118.64 ,TON ,39863000
2008 ,268099 ,ALMOND HULLS ,31 ,Kings ,  ,  ,18517 ,158.99 ,TONS ,2944000
2008 ,268099 ,ALMOND HULLS ,39 ,Madera ,  ,  ,150067 ,120.00 ,TON ,18008000
2008 ,268099 ,ALMOND HULLS ,47 ,Merced ,  ,  ,184803 ,128.70 ,TONS ,23784000
2008 ,268099 ,ALMOND HULLS ,77 ,San Joaquin ,  ,  ,131400 ,135.00 ,TON ,17739000
2008 ,268099 ,ALMOND HULLS ,99 ,Stanislaus ,  ,  ,280000 ,135.71 ,TON ,38000000
2008 ,268099 ,ALMOND HULLS ,101 ,Sutter ,  ,  ,1032 ,119.96 ,TONS ,123800
2008 ,268099 ,ALMOND HULLS ,107 ,Tulare ,  ,  ,56400 ,127.00 ,TON ,7163000
2008 ,268099 ,ALMOND HULLS ,115 ,Yuba ,  ,  ,778 ,95.12 ,TONS ,74000
2008 ,268099 ,ALMOND HULLS ,991 ,Sum of Others ,  ,  ,8966 ,90.15 ,TONS ,808300
2008 ,268099 ,ALMOND HULLS , 999, State Totals,0 ,  ,1607162 ,125.35 ,    ,201451100
2008 ,261999 ,ALMONDS ALL ,7 ,Butte ,37100 ,0.89 ,33019 ,2614.01 ,TONS ,86312000
2008 ,261999 ,ALMONDS ALL ,11 ,Colusa ,35260 ,1.25 ,44075 ,3000.00 ,TONS ,132225000
2008 ,261999 ,ALMONDS ALL ,19 ,Fresno ,120400 ,1.32 ,159000 ,3460.00 ,TONS ,550140000
2008 ,261999 ,ALMONDS ALL ,21 ,Glenn ,29966 ,0.86 ,25771 ,3412.01 ,TONS ,87931000
2008 ,261999 ,ALMONDS ALL ,29 ,Kern ,132000 ,1.21 ,160000 ,2203.58 ,TON ,352573000
2008 ,261999 ,ALMONDS ALL ,31 ,Kings ,13054 ,0.71 ,9268 ,2700.04 ,TONS ,25024000
2008 ,261999 ,ALMONDS ALL ,39 ,Madera ,66800 ,1.05 ,70140 ,2769.00 ,TON ,194218000
2008 ,261999 ,ALMONDS ALL ,47 ,Merced ,92662 ,0.98 ,91036 ,2800.00 ,TONS ,254901000
2008 ,261999 ,ALMONDS ALL ,77 ,San Joaquin ,47500 ,1.23 ,58400 ,3000.00 ,TON ,175200000
2008 ,261999 ,ALMONDS ALL ,95 ,Solano ,2860 ,0.77 ,2202 ,2350.45 ,TONS ,5175700
2008 ,261999 ,ALMONDS ALL ,99 ,Stanislaus ,128598 ,1.09 ,140000 ,3030.00 ,TON ,424200000
2008 ,261999 ,ALMONDS ALL ,101 ,Sutter ,4638 ,0.52 ,2412 ,2616.38 ,TONS ,6310700
2008 ,261999 ,ALMONDS ALL ,103 ,Tehama ,8786 ,0.81 ,7117 ,2791.86 ,TONS ,19869700
2008 ,261999 ,ALMONDS ALL ,107 ,Tulare ,24800 ,1.11 ,27500 ,2990.00 ,TON ,82225000
2008 ,261999 ,ALMONDS ALL ,113 ,Yolo ,11464 ,0.84 ,9629 ,2500.16 ,TONS ,24074000
2008 ,261999 ,ALMONDS ALL ,115 ,Yuba ,973 ,0.64 ,623 ,2099.52 ,TONS ,1308000
2008 ,261999 ,ALMONDS ALL ,991 ,Sum of Others ,37 ,0.08 ,3 ,46033.33 ,TONS ,138100
2008 ,261999 ,ALMONDS ALL , 999, State Totals,756898 ,1.11 ,840195 ,2882.46 ,    ,2421825200
2008 ,333999 ,ANISE (FENNEL) ,53 ,Monterey ,638 ,14.15 ,9030 ,598.34 ,TON ,5403000
2008 ,333999 ,ANISE (FENNEL) ,991 ,Sum of Others ,380 ,15.47 ,5879 ,466.37 ,TONS ,2741800
2008 ,333999 ,ANISE (FENNEL) , 999, State Totals,1018 ,14.65 ,14909 ,546.30 ,    ,8144800
2008 ,484999 ,APIARY PRODUCTS BEES NUCLEI ,89 ,Shasta ,  ,  ,5482 ,58.37 ,EACH ,320000
