Year, Commodity Code, Crop Name, County Code, County, Harvested Acres, Yield, Production, Price P/U, Unit, Value
2007 ,268099 ,ALMOND HULLS ,7 ,Butte ,  ,  ,46487 ,90.00 ,TONS ,4184000
2007 ,268099 ,ALMOND HULLS ,11 ,Colusa ,  ,  ,42600 ,90.00 ,TONS ,3834000
2007 ,268099 ,ALMOND HULLS ,19 ,Fresno ,  ,  ,251000 ,137.00 ,TON ,34387000
2007 ,268099 ,ALMOND HULLS ,21 ,Glenn ,  ,  ,35660 ,89.99 ,TONS ,3209000
2007 ,268099 ,ALMOND HULLS ,29 ,Kern ,  ,  ,294000 ,101.06 ,TONS ,29711000
2007 ,268099 ,ALMOND HULLS ,31 ,Kings ,  ,  ,7550 ,116.03 ,TONS ,876000
2007 ,268099 ,ALMOND HULLS ,39 ,Madera ,  ,  ,139380 ,107.00 ,TONS ,14914000
2007 ,268099 ,ALMOND HULLS ,47 ,Merced ,  ,  ,179047 ,121.17 ,TON ,21695000
2007 ,268099 ,ALMOND HULLS ,77 ,San Joaquin ,  ,  ,101500 ,107.00 ,TON ,10861000
2007 ,268099 ,ALMOND HULLS ,99 ,Stanislaus ,  ,  ,274000 ,104.00 ,TON ,28496000
2007 ,268099 ,ALMOND HULLS ,101 ,Sutter ,  ,  ,795 ,85.03 ,TON ,67600
2007 ,268099 ,ALMOND HULLS ,107 ,Tulare ,  ,  ,43500 ,113.01 ,TON ,4916000
2007 ,268099 ,ALMOND HULLS ,115 ,Yuba ,  ,  ,1113 ,89.85 ,TON ,100000
2007 ,268099 ,ALMOND HULLS ,991 ,Sum of Others ,  ,  ,90062 ,34.77 ,TONS ,3131500
2007 ,268099 ,ALMOND HULLS , 999, State Totals,0 ,  ,1506694 ,106.45 ,    ,160382100
2007 ,261999 ,ALMONDS ALL ,7 ,Butte ,39156 ,0.95 ,37198 ,3580.03 ,TONS ,133170000
2007 ,261999 ,ALMONDS ALL ,11 ,Colusa ,30700 ,1.11 ,34077 ,3599.99 ,TONS ,122677000
2007 ,261999 ,ALMONDS ALL ,19 ,Fresno ,116700 ,1.08 ,126000 ,3790.00 ,TON ,477540000
2007 ,261999 ,ALMONDS ALL ,21 ,Glenn ,29717 ,0.96 ,28528 ,3852.99 ,TONS ,109918000
2007 ,261999 ,ALMONDS ALL ,29 ,Kern ,118000 ,1.03 ,122000 ,3415.07 ,TONS ,416639000
2007 ,261999 ,ALMONDS ALL ,31 ,Kings ,13017 ,1.01 ,13151 ,3600.03 ,TONS ,47344000
2007 ,261999 ,ALMONDS ALL ,39 ,Madera ,64500 ,1.01 ,65145 ,3579.00 ,TONS ,233154000
2007 ,261999 ,ALMONDS ALL ,47 ,Merced ,87881 ,0.98 ,86475 ,3600.00 ,TON ,311310000
2007 ,261999 ,ALMONDS ALL ,77 ,San Joaquin ,46000 ,0.98 ,45100 ,3523.99 ,TON ,158932000
2007 ,261999 ,ALMONDS ALL ,95 ,Solano ,2263 ,0.93 ,2097 ,3307.15 ,TON ,6935100
2007 ,261999 ,ALMONDS ALL ,99 ,Stanislaus ,118000 ,1.16 ,137000 ,3400.00 ,TON ,465800000
2007 ,261999 ,ALMONDS ALL ,101 ,Sutter ,4609 ,0.69 ,3180 ,3451.01 ,TON ,10974200
2007 ,261999 ,ALMONDS ALL ,103 ,Tehama ,8936 ,0.86 ,7685 ,3420.00 ,TON ,26282700
2007 ,261999 ,ALMONDS ALL ,107 ,Tulare ,22100 ,0.96 ,21200 ,3690.00 ,TON ,78228000
2007 ,261999 ,ALMONDS ALL ,113 ,Yolo ,9698 ,0.89 ,8606 ,3359.87 ,TON ,28915000
2007 ,261999 ,ALMONDS ALL ,115 ,Yuba ,1124 ,0.66 ,742 ,3924.53 ,TON ,2912000
2007 ,261999 ,ALMONDS ALL ,991 ,Sum of Others ,1389 ,0.61 ,848 ,9896.46 ,TONS ,8392200
2007 ,261999 ,ALMONDS ALL , 999, State Totals,713790 ,1.04 ,739032 ,3571.05 ,    ,2639123200
2007 ,333999 ,ANISE (FENNEL) ,53 ,Monterey ,662 ,13.94 ,9230 ,587.97 ,TONS ,5427000
2007 ,333999 ,ANISE (FENNEL) ,991 ,Sum of Others ,220 ,14.30 ,3145 ,563.18 ,TONS ,1771200
2007 ,333999 ,ANISE (FENNEL) , 999, State Totals,882 ,14.03 ,12375 ,581.67 ,    ,7198200
2007 ,484999 ,APIARY PRODUCTS BEES NUCLEI ,89 ,Shasta ,  ,  ,4950 ,76.63 ,EACH ,379300
2007 ,484999 ,APIARY PRODUCTS BEES NUCLEI , 999, State Totals,0 ,  ,4950 ,76.63 ,    ,379300
2007 ,483999 ,APIARY PRODUCTS BEES PACKAGED ,11 ,Colusa ,  ,  ,6000 ,10.00 ,LBS ,60000
2007 ,483999 ,APIARY PRODUCTS BEES PACKAGED ,21 ,Glenn ,  ,  ,140050 ,11.80 ,LBS ,1652000
2007 ,483999 ,APIARY PRODUCTS BEES PACKAGED ,47 ,Merced ,  ,  ,64300 ,10.86 ,LBS ,698000
2007 ,483999 ,APIARY PRODUCTS BEES PACKAGED ,991 ,Sum of Others ,  ,  ,32800 ,10.34 ,LBS ,339200
2007 ,483999 ,APIARY PRODUCTS BEES PACKAGED , 999, State Totals,0 ,  ,243150 ,11.31 ,    ,2749200
2007 ,485999 ,APIARY PRODUCTS BEES QUEEN ,11 ,Colusa ,  ,  ,39000 ,15.00 ,EACH ,585000
2007 ,485999 ,APIARY PRODUCTS BEES QUEEN ,21 ,Glenn ,  ,  ,148600 ,14.00 ,EACH ,2080000
2007 ,485999 ,APIARY PRODUCTS BEES QUEEN ,47 ,Merced ,  ,  ,28775 ,10.29 ,EACH ,296000
2007 ,485999 ,APIARY PRODUCTS BEES QUEEN ,65 ,Riverside ,  ,  ,300 ,20.00 ,EACH ,6000
2007 ,485999 ,APIARY PRODUCTS BEES QUEEN ,73 ,San Diego ,  ,  ,  ,  ,  ,251900
2007 ,485999 ,APIARY PRODUCTS BEES QUEEN ,89 ,Shasta ,  ,  ,95000 ,11.35 ,EACH ,1078000
2007 ,485999 ,APIARY PRODUCTS BEES QUEEN ,99 ,Stanislaus ,  ,  ,11000 ,12.00 ,EACH ,132000
2007 ,485999 ,APIARY PRODUCTS BEES QUEEN ,991 ,Sum of Others ,  ,  ,50000 ,16.00 ,EACH ,800000
2007 ,485999 ,APIARY PRODUCTS BEES QUEEN , 999, State Totals,0 ,  ,372675 ,13.35 ,    ,5228900
2007 ,489999 ,APIARY PRODUCTS BEES UNSPECIFIED ,7 ,Butte ,  ,  ,  ,  ,  ,741000
2007 ,489999 ,APIARY PRODUCTS BEES UNSPECIFIED ,9 ,Calaveras ,  ,  ,  ,  ,  ,45000
2007 ,489999 ,APIARY PRODUCTS BEES UNSPECIFIED ,17 ,El Dorado ,  ,  ,4000 ,150.00 ,COL ,600000
2007 ,489999 ,APIARY PRODUCTS BEES UNSPECIFIED ,29 ,Kern ,  ,  ,  ,  ,  ,486000
2007 ,489999 ,APIARY PRODUCTS BEES UNSPECIFIED ,37 ,Los Angeles ,  ,  ,  ,  ,  ,72000
2007 ,489999 ,APIARY PRODUCTS BEES UNSPECIFIED ,43 ,Mariposa ,  ,  ,  ,  ,  ,14600
2007 ,489999 ,APIARY PRODUCTS BEES UNSPECIFIED ,61 ,Placer ,  ,  ,  ,  ,  ,63000
2007 ,489999 ,APIARY PRODUCTS BEES UNSPECIFIED ,67 ,Sacramento ,  ,  ,  ,  ,  ,43000
2007 ,489999 ,APIARY PRODUCTS BEES UNSPECIFIED ,77 ,San Joaquin ,  ,  ,  ,  ,  ,706000
2007 ,489999 ,APIARY PRODUCTS BEES UNSPECIFIED ,95 ,Solano ,  ,  ,  ,  ,  ,110700
2007 ,489999 ,APIARY PRODUCTS BEES UNSPECIFIED ,97 ,Sonoma ,  ,  ,  ,  ,  ,403600
2007 ,489999 ,APIARY PRODUCTS BEES UNSPECIFIED ,103 ,Tehama ,  ,  ,  ,  ,  ,2566000
2007 ,489999 ,APIARY PRODUCTS BEES UNSPECIFIED ,109 ,Tuolumne ,  ,  ,  ,  ,  ,363500
2007 ,489999 ,APIARY PRODUCTS BEES UNSPECIFIED ,113 ,Yolo ,  ,  ,  ,  ,  ,7186900
2007 ,489999 ,APIARY PRODUCTS BEES UNSPECIFIED ,115 ,Yuba ,  ,  ,  ,  ,  ,55000
2007 ,489999 ,APIARY PRODUCTS BEES UNSPECIFIED ,991 ,Sum of Others ,  ,  ,  ,  ,  ,271400
2007 ,489999 ,APIARY PRODUCTS BEES UNSPECIFIED , 999, State Totals,0 ,  ,4000 ,150.00 ,    ,13727700
2007 ,482999 ,APIARY PRODUCTS BEESWAX ,13 ,Contra Costa ,  ,  ,240 ,4.00 ,LBS ,960
2007 ,482999 ,APIARY PRODUCTS BEESWAX ,19 ,Fresno ,  ,  ,63500 ,1.70 ,LBS ,108000
2007 ,482999 ,APIARY PRODUCTS BEESWAX ,25 ,Imperial ,  ,  ,31413 ,1.81 ,LBS ,57000
2007 ,482999 ,APIARY PRODUCTS BEESWAX ,29 ,Kern ,  ,  ,373000 ,1.97 ,LBS ,734000
2007 ,482999 ,APIARY PRODUCTS BEESWAX ,31 ,Kings ,  ,  ,21160 ,1.94 ,LBS ,41000
2007 ,482999 ,APIARY PRODUCTS BEESWAX ,37 ,Los Angeles ,  ,  ,115 ,8.70 ,LBS ,1000
2007 ,482999 ,APIARY PRODUCTS BEESWAX ,39 ,Madera ,  ,  ,19900 ,1.21 ,LBS ,24000
2007 ,482999 ,APIARY PRODUCTS BEESWAX ,47 ,Merced ,  ,  ,41540 ,2.12 ,LBS ,88000
2007 ,482999 ,APIARY PRODUCTS BEESWAX ,53 ,Monterey ,  ,  ,800 ,2.00 ,LBS ,1600
2007 ,482999 ,APIARY PRODUCTS BEESWAX ,65 ,Riverside ,  ,  ,16340 ,2.00 ,LBS ,32700
2007 ,482999 ,APIARY PRODUCTS BEESWAX ,73 ,San Diego ,  ,  ,  ,  ,  ,54200
2007 ,482999 ,APIARY PRODUCTS BEESWAX ,81 ,San Mateo ,  ,  ,450 ,6.67 ,LBS ,3000
2007 ,482999 ,APIARY PRODUCTS BEESWAX ,99 ,Stanislaus ,  ,  ,7300 ,1.88 ,LBS ,13700
2007 ,482999 ,APIARY PRODUCTS BEESWAX ,107 ,Tulare ,  ,  ,250000 ,0.78 ,LBS ,194000
2007 ,482999 ,APIARY PRODUCTS BEESWAX ,111 ,Ventura ,  ,  ,2340 ,2.14 ,LBS ,5000
2007 ,482999 ,APIARY PRODUCTS BEESWAX ,991 ,Sum of Others ,  ,  ,3357 ,2.00 ,LBS ,6700
2007 ,482999 ,APIARY PRODUCTS BEESWAX , 999, State Totals,0 ,  ,831455 ,1.58 ,    ,1364860
2007 ,481999 ,APIARY PRODUCTS HONEY ,11 ,Colusa ,  ,  ,12000 ,1.50 ,LBS ,18000
2007 ,481999 ,APIARY PRODUCTS HONEY ,13 ,Contra Costa ,  ,  ,32000 ,7.00 ,LBS ,224000
2007 ,481999 ,APIARY PRODUCTS HONEY ,19 ,Fresno ,  ,  ,2150000 ,1.22 ,LBS ,2623000
2007 ,481999 ,APIARY PRODUCTS HONEY ,25 ,Imperial ,  ,  ,835850 ,0.81 ,LBS ,677000
2007 ,481999 ,APIARY PRODUCTS HONEY ,27 ,Inyo ,  ,  ,550000 ,1.35 ,LBS ,742500
2007 ,481999 ,APIARY PRODUCTS HONEY ,29 ,Kern ,  ,  ,2985000 ,1.04 ,LBS ,3105000
2007 ,481999 ,APIARY PRODUCTS HONEY ,31 ,Kings ,  ,  ,773224 ,0.97 ,LBS ,750000
2007 ,481999 ,APIARY PRODUCTS HONEY ,37 ,Los Angeles ,  ,  ,65070 ,2.06 ,LBS ,134000
2007 ,481999 ,APIARY PRODUCTS HONEY ,39 ,Madera ,  ,  ,354000 ,0.89 ,LBS ,315000
2007 ,481999 ,APIARY PRODUCTS HONEY ,43 ,Mariposa ,  ,  ,65000 ,1.04 ,LBS ,67700
2007 ,481999 ,APIARY PRODUCTS HONEY ,47 ,Merced ,  ,  ,2700126 ,0.90 ,LBS ,2430000
2007 ,481999 ,APIARY PRODUCTS HONEY ,53 ,Monterey ,  ,  ,18500 ,0.98 ,LBS ,18100
2007 ,481999 ,APIARY PRODUCTS HONEY ,65 ,Riverside ,  ,  ,382404 ,0.88 ,LBS ,336500
2007 ,481999 ,APIARY PRODUCTS HONEY ,73 ,San Diego ,  ,  ,  ,  ,  ,2206200
2007 ,481999 ,APIARY PRODUCTS HONEY ,77 ,San Joaquin ,  ,  ,119000 ,0.83 ,LBS ,99000
2007 ,481999 ,APIARY PRODUCTS HONEY ,81 ,San Mateo ,  ,  ,34000 ,4.68 ,LBS ,159000
2007 ,481999 ,APIARY PRODUCTS HONEY ,89 ,Shasta ,  ,  ,110000 ,1.25 ,LBS ,137400
2007 ,481999 ,APIARY PRODUCTS HONEY ,99 ,Stanislaus ,  ,  ,332000 ,0.88 ,LBS ,292000
2007 ,481999 ,APIARY PRODUCTS HONEY ,101 ,Sutter ,  ,  ,21255 ,0.85 ,LBS ,18100
2007 ,481999 ,APIARY PRODUCTS HONEY ,107 ,Tulare ,  ,  ,14626000 ,1.02 ,LBS ,14935000
2007 ,481999 ,APIARY PRODUCTS HONEY ,111 ,Ventura ,  ,  ,210605 ,1.32 ,LBS ,279000
2007 ,481999 ,APIARY PRODUCTS HONEY ,991 ,Sum of Others ,  ,  ,40000 ,2.50 ,LBS ,100000
2007 ,481999 ,APIARY PRODUCTS HONEY , 999, State Totals,0 ,  ,26416034 ,1.04 ,    ,29666500
2007 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,7 ,Butte ,  ,  ,45232 ,145.01 ,COL ,6559000
2007 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,11 ,Colusa ,  ,  ,62000 ,98.50 ,COL ,6107000
2007 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,13 ,Contra Costa ,  ,  ,500 ,150.00 ,COL ,75000
2007 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,19 ,Fresno ,  ,  ,295000 ,116.96 ,COL ,34503000
2007 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,21 ,Glenn ,  ,  ,  ,  ,  ,2699000
2007 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,25 ,Imperial ,  ,  ,63162 ,38.08 ,COL ,2405000
2007 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,29 ,Kern ,  ,  ,258000 ,136.52 ,COL ,35222000
2007 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,31 ,Kings ,  ,  ,49861 ,109.75 ,COL ,5472000
2007 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,39 ,Madera ,  ,  ,136000 ,134.00 ,COL ,18224000
2007 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,47 ,Merced ,  ,  ,138317 ,129.41 ,COL ,17900000
2007 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,53 ,Monterey ,  ,  ,266 ,39.85 ,COL ,10600
2007 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,65 ,Riverside ,  ,  ,25710 ,139.00 ,COL ,3573700
2007 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,73 ,San Diego ,  ,  ,  ,  ,  ,911600
2007 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,77 ,San Joaquin ,  ,  ,126500 ,112.29 ,COL ,14205000
2007 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,89 ,Shasta ,  ,  ,24800 ,145.81 ,COL ,3616200
2007 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,95 ,Solano ,  ,  ,17006 ,57.77 ,COL ,982400
2007 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,99 ,Stanislaus ,  ,  ,237000 ,129.54 ,COL ,30701000
2007 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,101 ,Sutter ,  ,  ,24816 ,54.44 ,COL ,1351000
2007 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,103 ,Tehama ,  ,  ,13350 ,150.00 ,COL ,2002500
2007 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,107 ,Tulare ,  ,  ,146000 ,82.48 ,COL ,12042000
2007 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,111 ,Ventura ,  ,  ,  ,  ,  ,356000
2007 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,115 ,Yuba ,  ,  ,6200 ,68.06 ,COL ,422000
2007 ,486999 ,APIARY PRODUCTS POLLINATION FEES , 999, State Totals,0 ,  ,1669720 ,117.01 ,    ,199340000
2007 ,211999 ,APPLES ALL ,9 ,Calaveras ,35 ,2.51 ,88 ,347.73 ,TONS ,30600
2007 ,211999 ,APPLES ALL ,13 ,Contra Costa ,270 ,6.33 ,1710 ,515.20 ,TONS ,881000
2007 ,211999 ,APPLES ALL ,17 ,El Dorado ,845 ,6.36 ,5378 ,1515.90 ,TONS ,8152500
2007 ,211999 ,APPLES ALL ,19 ,Fresno ,989 ,17.49 ,17300 ,575.95 ,TON ,9964000
2007 ,211999 ,APPLES ALL ,29 ,Kern ,1950 ,12.92 ,25200 ,686.27 ,TONS ,17294000
2007 ,211999 ,APPLES ALL ,37 ,Los Angeles ,130 ,3.00 ,390 ,1500.00 ,TONS ,585000
2007 ,211999 ,APPLES ALL ,39 ,Madera ,450 ,8.76 ,3942 ,232.12 ,TONS ,915000
2007 ,211999 ,APPLES ALL ,45 ,Mendocino ,265 ,10.50 ,2783 ,510.31 ,TON ,1420200
2007 ,211999 ,APPLES ALL ,61 ,Placer ,47 ,3.83 ,180 ,1007.78 ,TONS ,181400
2007 ,211999 ,APPLES ALL ,67 ,Sacramento ,325 ,11.10 ,3608 ,262.47 ,TON ,947000
2007 ,211999 ,APPLES ALL ,69 ,San Benito ,395 ,15.05 ,5945 ,245.08 ,TON ,1457000
2007 ,211999 ,APPLES ALL ,71 ,San Bernardino ,231 ,2.87 ,664 ,2134.34 ,TON ,1417200
2007 ,211999 ,APPLES ALL ,73 ,San Diego ,442 ,1.10 ,486 ,723.25 ,TON ,351500
2007 ,211999 ,APPLES ALL ,77 ,San Joaquin ,3150 ,17.78 ,56000 ,686.73 ,TON ,38457000
2007 ,211999 ,APPLES ALL ,87 ,Santa Cruz ,2333 ,15.45 ,36045 ,225.00 ,TON ,8110000
2007 ,211999 ,APPLES ALL ,97 ,Sonoma ,2901 ,11.69 ,33919 ,210.56 ,TON ,7142100
2007 ,211999 ,APPLES ALL ,99 ,Stanislaus ,919 ,16.76 ,15400 ,500.00 ,TON ,7700000
2007 ,211999 ,APPLES ALL ,991 ,Sum of Others ,322 ,8.40 ,2704 ,971.12 ,TONS ,2625900
2007 ,211999 ,APPLES ALL , 999, State Totals,15999 ,13.23 ,211742 ,508.31 ,    ,107631400
2007 ,217999 ,APRICOTS ALL ,13 ,Contra Costa ,533 ,6.88 ,3665 ,345.98 ,TONS ,1268000
2007 ,217999 ,APRICOTS ALL ,19 ,Fresno ,1728 ,6.54 ,11300 ,886.99 ,TON ,10023000
2007 ,217999 ,APRICOTS ALL ,29 ,Kern ,327 ,6.67 ,2180 ,1560.55 ,TONS ,3402000
2007 ,217999 ,APRICOTS ALL ,31 ,Kings ,486 ,2.19 ,1064 ,1359.96 ,TONS ,1447000
2007 ,217999 ,APRICOTS ALL ,47 ,Merced ,1123 ,8.39 ,9422 ,338.99 ,TON ,3194000
2007 ,217999 ,APRICOTS ALL ,69 ,San Benito ,729 ,3.50 ,2552 ,378.92 ,TON ,967000
2007 ,217999 ,APRICOTS ALL ,77 ,San Joaquin ,885 ,9.04 ,8000 ,410.00 ,TON ,3280000
2007 ,217999 ,APRICOTS ALL ,85 ,Santa Clara ,290 ,4.90 ,1421 ,422.24 ,TON ,600000
2007 ,217999 ,APRICOTS ALL ,99 ,Stanislaus ,4600 ,11.02 ,50700 ,361.99 ,TON ,18353000
2007 ,217999 ,APRICOTS ALL ,107 ,Tulare ,357 ,5.69 ,2030 ,1020.20 ,TON ,2071000
2007 ,217999 ,APRICOTS ALL ,991 ,Sum of Others ,217 ,3.66 ,795 ,816.86 ,TONS ,649400
2007 ,217999 ,APRICOTS ALL , 999, State Totals,11275 ,8.26 ,93129 ,485.93 ,    ,45254400
2007 ,301999 ,ARTICHOKES ,53 ,Monterey ,7194 ,7.65 ,55000 ,1348.44 ,TONS ,74164000
2007 ,301999 ,ARTICHOKES ,65 ,Riverside ,677 ,5.38 ,3644 ,1518.11 ,TONS ,5532000
2007 ,301999 ,ARTICHOKES ,81 ,San Mateo ,70 ,4.79 ,335 ,1671.64 ,TON ,560000
2007 ,301999 ,ARTICHOKES ,991 ,Sum of Others ,1493 ,7.38 ,11012 ,1039.97 ,TONS ,11452100
2007 ,301999 ,ARTICHOKES , 999, State Totals,9434 ,7.42 ,69991 ,1310.28 ,    ,91708100
2007 ,302999 ,ASPARAGUS UNSPECIFIED ,19 ,Fresno ,1740 ,3.08 ,5360 ,2419.96 ,TON ,12971000
2007 ,302999 ,ASPARAGUS UNSPECIFIED ,25 ,Imperial ,513 ,2.25 ,1154 ,2266.90 ,TONS ,2616000
2007 ,302999 ,ASPARAGUS UNSPECIFIED ,53 ,Monterey ,3505 ,3.65 ,12800 ,1432.81 ,TONS ,18340000
2007 ,302999 ,ASPARAGUS UNSPECIFIED ,77 ,San Joaquin ,12600 ,1.11 ,14000 ,2320.00 ,TON ,32480000
2007 ,302999 ,ASPARAGUS UNSPECIFIED ,991 ,Sum of Others ,2279 ,2.31 ,5264 ,2086.99 ,TONS ,10985900
2007 ,302999 ,ASPARAGUS UNSPECIFIED , 999, State Totals,20637 ,1.87 ,38578 ,2006.14 ,    ,77392900
2007 ,221999 ,AVOCADOS ALL ,37 ,Los Angeles ,53 ,1.21 ,64 ,1453.13 ,TONS ,93000
2007 ,221999 ,AVOCADOS ALL ,53 ,Monterey ,221 ,1.07 ,237 ,2160.34 ,TONS ,512000
2007 ,221999 ,AVOCADOS ALL ,65 ,Riverside ,8190 ,3.35 ,27469 ,1760.02 ,TONS ,48345900
